date,meal,type,name,brand,amount_g,kcal,protein_g,carbs_g,fat_g,fiber_g,sugar_g,kcal_per_g,protein_per_g,carbs_per_g,fat_per_g,fiber_per_g
2024-11-26,Mittagessen,product,Rinds Voressen,Migros Budget,50.0,64.0,10.0,0.4,2.5,0.25,0.4,1.28,0.2,0.008,0.05,0.005
2024-11-26,Mittagessen,product,Gnocchi,Cucina (Aldi),250.0,390.0,9.25,82.5,1.25,0.0,2.25,1.56,0.037,0.33,0.005,0.0
2024-11-26,Mittagessen,product,"Leberkäse (Fleischkäse), gebraten",,80.0,246.4,9.91,0.3,23.15,0.1,0.23,3.08,0.12387,0.00375,0.28937,0.00125
2024-11-26,Mittagessen,product,Bauernbrot,Ja! (Rewe),50.0,107.0,3.65,20.0,0.55,0.0,0.35,2.14,0.073,0.4,0.011,0.0
2024-11-26,Mittagessen,product,Kartoffel gratin,Selbstgemacht,120.0,151.2,6.24,18.9,6.0,0.0,0.0,1.26,0.052,0.1575,0.05,0.0
2024-11-27,FrÃ¼hstÃ¼ck,product,Bürlibrot,Migros,130.0,334.1,15.6,62.4,1.3,5.2,3.25,2.57,0.12,0.48,0.01,0.04
2024-11-27,FrÃ¼hstÃ¼ck,product,Peanut Butter crunchy,American Style,50.0,301.0,12.45,7.6,23.6,0.0,4.75,6.02,0.249,0.152,0.472,0.0
2024-11-27,Mittagessen,product,Gran Cucina Reibkäse,Lustenberger (Aldi),25.0,105.75,7.75,0.12,8.25,0.0,0.0,4.23,0.31,0.0048,0.33,0.0
2024-11-27,Mittagessen,product,"Nudeln, gekocht (aus Hartweizengrieß)",,200.0,286.0,9.98,56.3,0.96,4.08,0.34,1.43,0.0499,0.2815,0.0048,0.0204
2024-11-27,Mittagessen,product,Rinds Voressen,Migros Budget,110.0,140.8,22.0,0.88,5.5,0.55,0.88,1.28,0.2,0.008,0.05,0.005
2024-11-27,Abendessen,product,Spaghetti Bolognese,,500.0,715.0,30.75,104.1,17.45,5.75,2.8,1.43,0.0615,0.2082,0.0349,0.0115
2024-11-27,Mittagessen,recipe,Pouletfleisch 27.10.24,,0.0,357.93,55.62,2.12,14.11,0.0,1.83,0,0,0,0,0
2024-11-28,FrÃ¼hstÃ¼ck,product,Pain Paillasse,Sutter Begg,90.0,217.62,9.0,43.2,0.9,0.0,0.0,2.418,0.1,0.48,0.01,0.0
2024-11-28,FrÃ¼hstÃ¼ck,product,Schweizer Bürli ,Schweizer Bürli,40.0,110.4,5.0,26.4,0.64,0.0,0.0,2.76,0.125,0.66,0.016,0.0
2024-11-28,FrÃ¼hstÃ¼ck,product,Peanut Butter American Premium ,USA Import,15.0,93.75,3.45,3.45,7.35,1.2,1.2,6.25,0.23,0.23,0.49,0.08
2024-11-28,Mittagessen,product,Butter Chicken Delhi Style,Felfel,500.0,675.0,34.0,65.0,29.5,0.0,10.5,1.35,0.068,0.13,0.059,0.0
2024-11-28,Abendessen,product,Urdinkelbrot,Migros,110.0,277.2,12.1,46.2,3.63,5.72,3.74,2.52,0.11,0.42,0.033,0.052
2024-11-28,Abendessen,product,Peanut Butter American Premium ,USA Import,24.0,150.0,5.52,5.52,11.76,1.92,1.92,6.25,0.23,0.23,0.49,0.08
2024-11-28,Abendessen,product,Magerquark,Coop Qualité & Prix,500.0,310.0,55.0,20.0,1.0,0.0,20.0,0.62,0.11,0.04,0.002,0.0
2024-11-29,FrÃ¼hstÃ¼ck,product,Schweizer Bürli ,Schweizer Bürli,110.0,303.6,13.75,72.6,1.76,0.0,0.0,2.76,0.125,0.66,0.016,0.0
2024-11-29,FrÃ¼hstÃ¼ck,product,Peanut Butter American Premium ,USA Import,30.0,187.5,6.9,6.9,14.7,2.4,2.4,6.25,0.23,0.23,0.49,0.08
2024-11-29,Mittagessen,product,Vaya,Zweifel,80.0,339.2,16.8,43.2,9.6,6.08,5.76,4.24,0.21,0.54,0.12,0.076
2024-11-29,Mittagessen,product,Spaghetti Bolognese,,441.0,630.63,27.12,91.82,15.39,5.07,2.47,1.43,0.0615,0.20821,0.0349,0.0115
2024-11-29,FrÃ¼hstÃ¼ck,product,White chocolate almond ,Barebells,55.0,200.2,19.8,15.95,8.25,3.85,1.21,3.64,0.36,0.29,0.15,0.07
2024-11-29,Abendessen,product,Säntis bergkäse,Migros,61.0,227.53,17.08,0.06,17.69,0.0,0.0,3.73,0.28,0.00098,0.29,0.0
2024-11-29,Abendessen,product,Magerquark,Mbudget,500.0,315.0,48.5,28.5,2.5,0.0,26.5,0.63,0.097,0.057,0.005,0.0
2024-11-30,Abendessen,product,Bürlibrot,Migros,35.0,89.95,4.2,16.8,0.35,1.4,0.88,2.57,0.12,0.48,0.01,0.04
2024-11-30,Abendessen,product,Peanut Butter,American Style,8.0,48.0,1.97,1.29,3.74,0.67,0.83,6.0,0.24625,0.16125,0.4675,0.08375
2024-11-30,FrÃ¼hstÃ¼ck,product,Mozzarella,Mbudget,200.0,488.0,38.0,3.0,36.0,0.0,3.0,2.44,0.19,0.015,0.18,0.0
2024-11-30,FrÃ¼hstÃ¼ck,product,Dar Vida Gruyère,Darvida,46.0,203.32,6.9,25.3,7.36,3.04,1.2,4.42,0.15,0.55,0.16,0.06609
2024-11-30,Abendessen,product,Nuts Royal,Alesto,100.0,646.0,20.4,6.4,58.0,8.5,4.2,6.46,0.204,0.064,0.58,0.085
2024-11-30,Abendessen,product,Skandinavischer Räucherlachs,Almare Seafood (Aldi),80.0,139.2,16.8,0.0,8.0,0.0,0.0,1.74,0.21,0.0,0.1,0.0
2024-11-30,Mittagessen,product,Knöpfle Eierspätzle,Landvogt (Aldi),250.0,410.0,15.5,67.5,7.75,3.75,0.0,1.64,0.062,0.27,0.031,0.015
2024-11-30,Snack,product,Easy Chips Paprika,Snack Fun,150.0,714.0,9.75,91.5,33.0,0.0,3.15,4.76,0.065,0.61,0.22,0.0
2024-11-30,Snack,product,Isoclear,ESN,20.0,69.0,16.0,0.5,0.0,0.0,0.0,3.45,0.8,0.025,0.0,0.0
2024-11-30,Snack,recipe,Basmati Reis gekocht,,0.0,164.68,3.96,35.88,0.51,0.0,0.23,0,0,0,0,0
2024-11-30,Snack,recipe,Butter Chicken Dehli Style selfmade,,0.0,117.38,16.99,3.52,3.98,0.15,2.47,0,0,0,0,0
2024-12-01,FrÃ¼hstÃ¼ck,product,Frischback Panino Rustico,Coop,280.0,991.2,36.4,162.4,17.08,21.28,5.04,3.54,0.13,0.58,0.061,0.076
2024-12-01,FrÃ¼hstÃ¼ck,product,Nutella,Ferrero,15.0,80.85,0.95,8.62,4.63,0.0,8.44,5.39,0.06333,0.57467,0.30867,0.0
2024-12-01,FrÃ¼hstÃ¼ck,product,Cotto Schinken,Migros,75.0,78.0,12.0,1.5,3.0,0.75,0.68,1.04,0.16,0.02,0.04,0.01
2024-12-01,FrÃ¼hstÃ¼ck,product,Honig,,30.0,91.8,0.11,22.52,0.0,0.0,22.08,3.06,0.00367,0.75067,0.0,0.0
2024-12-01,FrÃ¼hstÃ¼ck,product,Appenzeller Käse,Switzerland,75.0,294.75,18.9,0.0,24.0,0.0,0.0,3.93,0.252,0.0,0.32,0.0
2024-12-01,FrÃ¼hstÃ¼ck,product,Mokka Joghurt,Coop Qualité & Prix,360.0,349.2,15.12,46.8,11.16,0.0,43.2,0.97,0.042,0.13,0.031,0.0
2024-12-01,Abendessen,product,Skandinavischer Räucherlachs,Almare Seafood (Aldi),57.0,99.18,11.97,0.0,5.7,0.0,0.0,1.74,0.21,0.0,0.1,0.0
2024-12-01,Abendessen,product,Gruyère,Blevita,19.0,86.5,3.0,11.5,3.0,1.25,0.5,4.55263,0.15789,0.60526,0.15789,0.06579
2024-12-01,Abendessen,product,magerquark M- Budget,M Budget,350.0,220.5,33.95,19.95,1.75,0.0,18.55,0.63,0.097,0.057,0.005,0.0
2024-12-01,Abendessen,recipe,Basmati Reis gekocht,,0.0,197.62,4.75,43.06,0.61,0.0,0.28,0,0,0,0,0
2024-12-01,Abendessen,recipe,Butter Chicken Dehli Style selfmade,,0.0,140.59,20.35,4.21,4.77,0.19,2.96,0,0,0,0,0
2024-12-02,FrÃ¼hstÃ¼ck,product,Apero tete de moine AOP,Felfel,52.0,217.88,13.0,0.1,17.84,0.0,0.0,4.19,0.25,0.00192,0.34308,0.0
2024-12-02,Mittagessen,product,Dinkelknöpfle ,Bürger,400.0,584.0,25.2,88.0,13.2,6.4,2.8,1.46,0.063,0.22,0.033,0.016
2024-12-02,Mittagessen,product,Emmentaler & Le Gruyère gerieben,Migros,75.0,303.0,21.75,0.07,24.0,0.0,0.07,4.04,0.29,0.00093,0.32,0.0
2024-12-02,Abendessen,product,Canneloni Ricotta e Spinaci al pomodoro,Felfel,400.0,616.0,31.2,48.0,34.8,0.0,13.2,1.54,0.078,0.12,0.087,0.0
2024-12-02,Snack,product,Skandinavischer Räucherlachs,Almare Seafood (Aldi),70.0,121.8,14.7,0.0,7.0,0.0,0.0,1.74,0.21,0.0,0.1,0.0
2024-12-02,Snack,product,Skandinavischer Räucherlachs,Almare Seafood (Aldi),50.0,87.0,10.5,0.0,5.0,0.0,0.0,1.74,0.21,0.0,0.1,0.0
2024-12-02,FrÃ¼hstÃ¼ck,recipe,Overnight Oats,,0.0,637.45,56.42,54.2,19.85,8.74,14.39,0,0,0,0,0
2024-12-03,Abendessen,product,Skandinavischer Räucherlachs,Gourmet Finest Cuisine ALDI,117.0,201.24,24.57,0.58,11.47,0.0,0.0,1.72,0.21,0.00496,0.09803,0.0
2024-12-03,Mittagessen,product,Lasagne alla bolognese,Felfel,567.0,850.5,31.75,90.72,39.12,0.0,19.85,1.5,0.056,0.16,0.06899,0.0
2024-12-03,Snack,product,Kebab de Poulet,Nobles,420.0,730.8,50.4,67.2,27.3,0.0,14.7,1.74,0.12,0.16,0.065,0.0
2024-12-03,FrÃ¼hstÃ¼ck,recipe,Overnight Oats,,0.0,637.45,56.42,54.2,19.85,8.74,14.39,0,0,0,0,0
2024-12-04,Mittagessen,product,"Dinkelnudeln, gekocht",,300.0,384.0,13.8,72.0,3.3,0.0,0.0,1.28,0.046,0.24,0.011,0.0
2024-12-04,Mittagessen,product,Hasenfleisch,Vom Erzeuger,140.0,214.2,42.0,0.0,5.6,0.0,0.0,1.53,0.3,0.0,0.04,0.0
2024-12-04,FrÃ¼hstÃ¼ck,product,Kezz Paprika,Zweifel,110.0,533.5,7.26,61.6,27.5,7.26,5.83,4.85,0.066,0.56,0.25,0.066
2024-12-04,FrÃ¼hstÃ¼ck,recipe,Overnight Oats,,0.0,637.45,56.42,54.2,19.85,8.74,14.39,0,0,0,0,0
2024-12-06,Snack,product,White chocolate almond ,Barebells,55.0,200.2,19.8,15.95,8.25,3.85,1.21,3.64,0.36,0.29,0.15,0.07
2024-12-06,Snack,product,Sandwich M budget chicken tartare,Migros,250.0,697.5,27.5,80.0,27.5,4.5,7.0,2.79,0.11,0.32,0.11,0.018
2024-12-06,FrÃ¼hstÃ¼ck,recipe,Overnight Oats,,0.0,637.45,56.42,54.2,19.85,8.74,14.39,0,0,0,0,0
2024-12-06,Mittagessen,recipe,Basmati Reis gekocht,,0.0,395.23,9.49,86.11,1.21,0.0,0.55,0,0,0,0,0
2024-12-06,Mittagessen,recipe,Butter Chicken Dehli Style selfmade,,0.0,328.25,47.52,9.83,11.14,0.43,6.9,0,0,0,0,0
2024-12-07,FrÃ¼hstÃ¼ck,product,Bauernbrot,Ja! (Rewe),200.0,428.0,14.6,80.0,2.2,0.0,1.4,2.14,0.073,0.4,0.011,0.0
2024-12-07,FrÃ¼hstÃ¼ck,product,Peanut Butter,American Style,27.0,162.0,6.64,4.35,12.61,2.27,2.81,6.0,0.24593,0.16111,0.46704,0.08407
2024-12-07,FrÃ¼hstÃ¼ck,product,Crema di Nocciole,,20.0,114.6,2.38,8.03,7.88,1.02,7.42,5.73,0.119,0.4015,0.394,0.051
2024-12-07,Mittagessen,product,Vaya,Zweifel,80.0,339.2,16.8,43.2,9.6,6.08,5.76,4.24,0.21,0.54,0.12,0.076
2024-12-07,Mittagessen,product,White chocolate almond ,Barebells,55.0,200.2,19.8,15.95,8.25,3.85,1.21,3.64,0.36,0.29,0.15,0.07
2024-12-07,Mittagessen,product,Gipfeli,Coop,200.0,524.0,0.0,54.66,27.2,0.0,0.0,2.62,0.0,0.2733,0.136,0.0
2024-12-07,Abendessen,product,Dar Vida Gruyère,Darvida,46.0,203.32,6.9,25.3,7.36,3.04,1.2,4.42,0.15,0.55,0.16,0.06609
2024-12-08,Abendessen,product,More Clear Glow Peptides Rhabarber-Vanille,More Nutrition,40.0,140.8,32.8,1.56,0.0,0.0,0.0,3.52,0.82,0.039,0.0,0.0
2024-12-08,FrÃ¼hstÃ¼ck,product,Weggli/Schwöbli,Migros,40.0,124.8,4.0,18.8,3.52,1.0,0.56,3.12,0.1,0.47,0.088,0.025
2024-12-08,FrÃ¼hstÃ¼ck,product,Crema di Nocciole,,10.0,57.3,1.19,4.02,3.94,0.51,3.71,5.73,0.119,0.402,0.394,0.051
2024-12-08,FrÃ¼hstÃ¼ck,product,Kebab de Poulet,Nobles,700.0,1218.0,84.0,112.0,45.5,0.0,24.5,1.74,0.12,0.16,0.065,0.0
2024-12-08,FrÃ¼hstÃ¼ck,product,Chicken Nuggets mit Pommes,Gut Und Günstig,150.0,342.0,10.8,37.65,16.05,0.0,0.0,2.28,0.072,0.251,0.107,0.0
2024-12-08,Mittagessen,product,"Maroni, gegart",Ja! (Rewe),200.0,370.0,10.2,72.0,1.8,14.0,15.2,1.85,0.051,0.36,0.009,0.07
2024-12-09,FrÃ¼hstÃ¼ck,product,Skandinavischer Räucherlachs,Almare Seafood (Aldi),190.0,330.6,39.9,0.0,19.0,0.0,0.0,1.74,0.21,0.0,0.1,0.0
2024-12-09,FrÃ¼hstÃ¼ck,product,Peanut Butter,American Style,11.0,66.0,2.71,1.77,5.14,0.92,1.14,6.0,0.24636,0.16091,0.46727,0.08364
2024-12-09,FrÃ¼hstÃ¼ck,product,Weißbrötchen,,60.0,150.6,5.4,29.4,0.6,0.0,0.0,2.51,0.09,0.49,0.01,0.0
2024-12-09,Mittagessen,product,Lasagne alla bolognese,Felfel,567.0,850.5,31.75,90.72,39.12,0.0,19.85,1.5,0.056,0.16,0.06899,0.0
2024-12-09,Abendessen,product,Butterlaugebrezel,Mensa,70.0,241.5,5.46,36.4,8.19,0.0,0.0,3.45,0.078,0.52,0.117,0.0
2024-12-09,Abendessen,product,Poulet,Poulet,150.0,181.5,33.0,2.7,4.2,0.0,0.0,1.21,0.22,0.018,0.028,0.0
2024-12-09,Snack,product,Premium Musli Triple Choc,Golden Bridge,75.0,329.25,8.25,45.75,11.25,6.15,13.5,4.39,0.11,0.61,0.15,0.082
2024-12-09,Abendessen,product,Milch,Milfina,200.0,92.0,6.4,9.8,3.0,0.0,9.8,0.46,0.032,0.049,0.015,0.0
2024-12-10,FrÃ¼hstÃ¼ck,product,Urdinkelbrot,Migros,135.0,340.2,14.85,56.7,4.46,7.02,4.59,2.52,0.11,0.42,0.03304,0.052
2024-12-10,FrÃ¼hstÃ¼ck,product,Crema di Nocciole,,8.0,45.84,0.95,3.21,3.15,0.41,2.97,5.73,0.11875,0.40125,0.39375,0.05125
2024-12-10,FrÃ¼hstÃ¼ck,product,Crema di Nocciole,,10.0,57.3,1.19,4.02,3.94,0.51,3.71,5.73,0.119,0.402,0.394,0.051
2024-12-10,FrÃ¼hstÃ¼ck,product,Peanut Butter,American Style,11.0,66.0,2.71,1.77,5.14,0.92,1.14,6.0,0.24636,0.16091,0.46727,0.08364
2024-12-10,Mittagessen,recipe,Basmati Reis gekocht,,0.0,395.23,9.49,86.11,1.21,0.0,0.55,0,0,0,0,0
2024-12-10,Mittagessen,recipe,Butter Chicken Dehli Style selfmade,,0.0,328.25,47.52,9.83,11.14,0.43,6.9,0,0,0,0,0
2024-12-11,FrÃ¼hstÃ¼ck,product,Magerquark,Milfina (Aldi),500.0,315.0,50.0,20.0,2.5,0.0,20.0,0.63,0.1,0.04,0.005,0.0
2024-12-11,Mittagessen,product,Ghackets und Hörnli,Felfel,450.0,684.0,49.5,67.5,22.05,0.0,5.85,1.52,0.11,0.15,0.049,0.0
2024-12-11,Abendessen,product,Schweizer Bürli ,Schweizer Bürli,120.0,331.2,15.0,79.2,1.92,0.0,0.0,2.76,0.125,0.66,0.016,0.0
2024-12-11,Abendessen,product,Crema di Nocciole,,25.0,143.25,2.98,10.04,9.85,1.27,9.28,5.73,0.1192,0.4016,0.394,0.0508
2024-12-11,Abendessen,product,Peanut Butter,American Style,20.0,120.0,4.92,3.22,9.34,1.68,2.08,6.0,0.246,0.161,0.467,0.084
2024-12-11,Snack,product,Würstchengulasch,Maggi,300.0,243.0,24.3,13.2,9.6,1.5,6.9,0.81,0.081,0.044,0.032,0.005
2024-12-11,Snack,product,"Kartoffeln (ohne Schale), gekocht",,400.0,360.0,8.0,75.8,0.08,6.24,3.4,0.9,0.02,0.1895,0.0002,0.0156
2024-12-12,FrÃ¼hstÃ¼ck,product,Bauernbrot,Ja! (Rewe),120.0,256.8,8.76,48.0,1.32,0.0,0.84,2.14,0.073,0.4,0.011,0.0
2024-12-12,FrÃ¼hstÃ¼ck,product,Peanut Butter,American Style,20.0,120.0,4.92,3.22,9.34,1.68,2.08,6.0,0.246,0.161,0.467,0.084
2024-12-12,Mittagessen,product,"Randen, gekocht",Migros,350.0,189.0,6.3,35.0,1.75,10.5,35.0,0.54,0.018,0.1,0.005,0.03
2024-12-12,Mittagessen,product,Filet-o-Fish,McDonald's,100.0,250.0,11.0,27.0,11.0,1.7,3.9,2.5,0.11,0.27,0.11,0.017
2024-12-12,Abendessen,product,White chocolate almond ,Barebells,55.0,200.2,19.8,15.95,8.25,3.85,1.21,3.64,0.36,0.29,0.15,0.07
2024-12-12,Mittagessen,product,Penne Cinque Pi,Fooby,350.0,606.67,40.83,31.5,31.5,0.0,0.0,1.73334,0.11666,0.09,0.09,0.0
2024-12-12,Mittagessen,product,Polenta (zubereitet),,160.0,152.0,3.84,26.56,2.88,0.0,0.0,0.95,0.024,0.166,0.018,0.0
2024-12-12,Mittagessen,product,Herbs light Dressing,Thomy,80.0,82.4,0.48,2.4,7.68,0.16,0.16,1.03,0.006,0.03,0.096,0.002
2024-12-12,Abendessen,product,Premium Musli Triple Choc,Golden Bridge,60.0,263.4,6.6,36.6,9.0,4.92,10.8,4.39,0.11,0.61,0.15,0.082
2024-12-12,Abendessen,product,Milch,Milfina,250.0,115.0,8.0,12.25,3.75,0.0,12.25,0.46,0.032,0.049,0.015,0.0
2024-12-12,Snack,product,Mozzarella fettreduziert,Carloni,125.0,367.5,22.5,1.88,23.75,0.0,1.88,2.94,0.18,0.01504,0.19,0.0
2024-12-12,Snack,product,Milchschnitte,Ferrero,28.0,117.88,2.21,9.52,7.81,0.0,8.26,4.21,0.07893,0.34,0.27893,0.0
2024-12-13,Snack,product,Malzkornbrot,Peter & Paul,240.0,535.2,16.8,105.6,2.4,12.0,5.28,2.23,0.07,0.44,0.01,0.05
2024-12-13,Snack,product,Peanut Butter creamy,Aldi Suisse,75.0,462.0,16.5,11.25,37.5,0.0,5.92,6.16,0.22,0.15,0.5,0.0
2024-12-13,FrÃ¼hstÃ¼ck,product,Bauernbrot,Ja! (Rewe),65.0,139.1,4.75,26.0,0.72,0.0,0.45,2.14,0.07308,0.4,0.01108,0.0
2024-12-13,Mittagessen,product,Lasagne alla bolognese,Felfel,560.0,840.0,31.36,89.6,38.64,0.0,19.6,1.5,0.056,0.16,0.069,0.0
2024-12-14,FrÃ¼hstÃ¼ck,product,Weggli/Schwöbli,Migros,100.0,312.0,10.0,47.0,8.8,2.5,1.4,3.12,0.1,0.47,0.088,0.025
2024-12-14,FrÃ¼hstÃ¼ck,product,Peanut Butter creamy,Aldi Suisse,30.0,184.8,6.6,4.5,15.0,0.0,2.37,6.16,0.22,0.15,0.5,0.0
2024-12-14,Mittagessen,product,Alpstein Bergkäse,Alp Senn GmbH,36.0,136.08,9.72,0.0,10.8,0.0,0.0,3.78,0.27,0.0,0.3,0.0
2024-12-14,Mittagessen,product,"Dinkelnudeln, gekocht",,275.0,352.0,12.65,66.0,3.03,0.0,0.0,1.28,0.046,0.24,0.01102,0.0
2024-12-14,Mittagessen,product,Putenfleisch,Pute,150.0,232.5,31.35,0.6,11.55,0.0,0.0,1.55,0.209,0.004,0.077,0.0
2024-12-14,Mittagessen,product,Rahmsauce,Selbstgemacht,60.0,227.4,0.72,6.6,22.2,0.0,0.6,3.79,0.012,0.11,0.37,0.0
2024-12-14,Abendessen,product,Milfina active drink,Aldi Milfina,200.0,128.0,6.0,22.0,1.8,0.0,22.0,0.64,0.03,0.11,0.009,0.0
2024-12-14,Abendessen,product,Kochschinken,Gebirgsjäger (Lidl),250.0,280.0,50.0,2.5,7.5,1.25,2.25,1.12,0.2,0.01,0.03,0.005
2024-12-14,Abendessen,product,"Kartoffeln (ohne Schale), gekocht",,400.0,360.0,8.0,75.8,0.08,6.24,3.4,0.9,0.02,0.1895,0.0002,0.0156
2024-12-15,Mittagessen,product,Milfina active drink,Aldi Milfina,100.0,64.0,3.0,11.0,0.9,0.0,11.0,0.64,0.03,0.11,0.009,0.0
2024-12-15,Mittagessen,product,Skandinavischer Räucherlachs,Almare Seafood (Aldi),190.0,330.6,39.9,0.0,19.0,0.0,0.0,1.74,0.21,0.0,0.1,0.0
2024-12-15,FrÃ¼hstÃ¼ck,product,Magerquark,Milfina (Aldi),450.0,283.5,45.0,18.0,2.25,0.0,18.0,0.63,0.1,0.04,0.005,0.0
2024-12-15,Abendessen,product,Vegi Red Thai Curry  mit Reis und Tofu,Anna's Best,500.0,865.0,25.0,100.0,40.0,3.0,5.0,1.73,0.05,0.2,0.08,0.006
2024-12-15,Abendessen,product,Premium Muesli Honey & Nuts,Golden Bridge (Hofer),100.0,479.0,11.0,58.0,21.0,7.1,18.0,4.79,0.11,0.58,0.21,0.071
2024-12-15,Abendessen,product,Milch,Milfina,300.0,138.0,9.6,14.7,4.5,0.0,14.7,0.46,0.032,0.049,0.015,0.0
2024-12-16,FrÃ¼hstÃ¼ck,product,Skandinavischer Räucherlachs,Almare Seafood (Aldi),150.0,261.0,31.5,0.0,15.0,0.0,0.0,1.74,0.21,0.0,0.1,0.0
2024-12-16,FrÃ¼hstÃ¼ck,product,Malzkornbrot,Peter & Paul,100.0,223.0,7.0,44.0,1.0,5.0,2.2,2.23,0.07,0.44,0.01,0.05
2024-12-16,FrÃ¼hstÃ¼ck,product,Pouletaufschnitt,Ponnath (Aldi),150.0,160.5,31.5,1.5,3.0,0.0,0.9,1.07,0.21,0.01,0.02,0.0
2024-12-16,Abendessen,product,Premium Muesli Honey & Nuts,Golden Bridge (Hofer),70.0,335.3,7.7,40.6,14.7,4.97,12.6,4.79,0.11,0.58,0.21,0.071
2024-12-16,Abendessen,product,Milch,Milfina,200.0,92.0,6.4,9.8,3.0,0.0,9.8,0.46,0.032,0.049,0.015,0.0
2024-12-16,Mittagessen,recipe,Basmati Reis gekocht,,0.0,395.23,9.49,86.11,1.21,0.0,0.55,0,0,0,0,0
2024-12-16,Mittagessen,recipe,Butter Chicken Dehli Style selfmade,,0.0,328.25,47.52,9.83,11.14,0.43,6.9,0,0,0,0,0
2024-12-17,FrÃ¼hstÃ¼ck,product,Malzkornbrot,Peter & Paul,90.0,200.7,6.3,39.6,0.9,4.5,1.98,2.23,0.07,0.44,0.01,0.05
2024-12-17,FrÃ¼hstÃ¼ck,product,Peanut Butter,American Style,32.0,192.0,7.87,5.15,14.94,2.69,3.33,6.0,0.24594,0.16094,0.46687,0.08406
2024-12-17,FrÃ¼hstÃ¼ck,product,"Hühnerei, Eier, gekocht",,60.0,82.2,7.11,0.92,5.59,0.0,0.92,1.37,0.1185,0.01533,0.09317,0.0
2024-12-17,FrÃ¼hstÃ¼ck,product,Tofu,,60.0,76.2,9.31,1.7,3.38,0.78,0.0,1.27,0.15517,0.02833,0.05633,0.013
2024-12-17,Mittagessen,recipe,Basmati Reis gekocht,,0.0,395.23,9.49,86.11,1.21,0.0,0.55,0,0,0,0,0
2024-12-17,Mittagessen,recipe,Butter Chicken Dehli Style selfmade,,0.0,328.25,47.52,9.83,11.14,0.43,6.9,0,0,0,0,0
2024-12-17,Mittagessen,recipe,Basmati Reis gekocht,,0.0,461.1,11.08,100.46,1.42,0.0,0.64,0,0,0,0,0
2024-12-18,FrÃ¼hstÃ¼ck,product,Milch,Milfina,300.0,138.0,9.6,14.7,4.5,0.0,14.7,0.46,0.032,0.049,0.015,0.0
2024-12-18,FrÃ¼hstÃ¼ck,product,Premium Muesli Honey & Nuts,Golden Bridge (Hofer),130.0,622.7,14.3,75.4,27.3,9.23,23.4,4.79,0.11,0.58,0.21,0.071
2024-12-18,Abendessen,product,Döner Kebab,,600.0,1044.0,62.94,124.56,29.28,10.02,10.02,1.74,0.1049,0.2076,0.0488,0.0167
2024-12-19,FrÃ¼hstÃ¼ck,product,Premium Muesli Honey & Nuts,Golden Bridge (Hofer),120.0,574.8,13.2,69.6,25.2,8.52,21.6,4.79,0.11,0.58,0.21,0.071
2024-12-19,FrÃ¼hstÃ¼ck,product,Milch,Milfina,300.0,138.0,9.6,14.7,4.5,0.0,14.7,0.46,0.032,0.049,0.015,0.0
2024-12-19,Mittagessen,product,Pizza Poulet Curry,Bachmann,350.0,934.5,42.7,108.85,34.65,0.0,0.0,2.67,0.122,0.311,0.099,0.0
2024-12-19,Abendessen,product,Poulet au Café de Paris,Felfel,417.0,587.97,30.15,70.89,18.35,0.0,4.59,1.41,0.0723,0.17,0.044,0.0
2024-12-19,Snack,product,Magerquark,Milfina (Aldi),300.0,189.0,30.0,12.0,1.5,0.0,12.0,0.63,0.1,0.04,0.005,0.0
2024-12-19,Snack,product,Mozzarella fettreduziert,Carloni,125.0,367.5,22.5,1.88,23.75,0.0,1.88,2.94,0.18,0.01504,0.19,0.0
2024-12-20,FrÃ¼hstÃ¼ck,product,Pouletaufschnitt,Ponnath (Aldi),140.0,149.8,29.4,1.4,2.8,0.0,0.84,1.07,0.21,0.01,0.02,0.0
2024-12-20,FrÃ¼hstÃ¼ck,product,Bürlibrot,Migros,100.0,257.0,12.0,48.0,1.0,4.0,2.5,2.57,0.12,0.48,0.01,0.04
2024-12-20,FrÃ¼hstÃ¼ck,product,White chocolate almond ,Barebells,55.0,200.2,19.8,15.95,8.25,3.85,1.21,3.64,0.36,0.29,0.15,0.07
2024-12-20,Mittagessen,product,Classic Branches,Frey,27.0,145.8,1.84,14.58,8.64,1.19,13.77,5.4,0.06815,0.54,0.32,0.04407
2024-12-20,Mittagessen,product,Pizza Poulet Curry,Bachmann,600.0,1602.0,73.2,186.6,59.4,0.0,0.0,2.67,0.122,0.311,0.099,0.0
2024-12-21,FrÃ¼hstÃ¼ck,product,Knabbermüeslu Choco,Mbudget,60.0,255.6,5.64,40.2,7.2,3.72,10.8,4.26,0.094,0.67,0.12,0.062
2024-12-21,FrÃ¼hstÃ¼ck,product,Mokka Joghurt,Coop Qualité & Prix,200.0,194.0,8.4,26.0,6.2,0.0,24.0,0.97,0.042,0.13,0.031,0.0
2024-12-21,FrÃ¼hstÃ¼ck,product,Spaghetti Bolognese,,350.0,500.5,21.53,72.87,12.21,4.03,1.96,1.43,0.06151,0.2082,0.03489,0.01151
2024-12-21,Abendessen,product,Magerquark,Milfina (Aldi),500.0,315.0,50.0,20.0,2.5,0.0,20.0,0.63,0.1,0.04,0.005,0.0
2024-12-21,Abendessen,product,Mozzarella fettreduziert,Carloni,125.0,367.5,22.5,1.88,23.75,0.0,1.88,2.94,0.18,0.01504,0.19,0.0
